Geracao,Melhor_Geracao,Pior_Geracao,Melhor_Geral
744,24735332,28812520,24735332
745,24735332,29036214,24735332
746,24735332,29587313,24735332
747,24735332,29384277,24735332
748,24735332,29563773,24735332
749,24735332,28870614,24735332
750,24735332,29268296,24735332
751,24735332,29082389,24735332
752,24735332,28751480,24735332
753,24735332,28978204,24735332
754,24735332,29635078,24735332
755,24735332,29408193,24735332
756,24735332,29085533,24735332
757,24735332,29379412,24735332
758,24735332,29633896,24735332
759,24735332,29774042,24735332
760,24735332,29386194,24735332
761,24735332,30154936,24735332
762,24735332,29448777,24735332
763,24735332,29374221,24735332
764,24735332,29211343,24735332
765,24735332,29195142,24735332
766,24735332,29671040,24735332
767,24735332,29782338,24735332
768,24735332,29596849,24735332
769,24735332,29201198,24735332
770,24735332,29753954,24735332
771,24734516,29398223,24735332
772,24735332,29313066,24734516
773,24733676,29628141,24734516
774,24734516,29757686,24733676
775,24733676,29286120,24733676
776,24734516,29521774,24733676
777,24734516,29718729,24733676
778,24735332,29477361,24733676
779,24734516,29567237,24733676
780,24733676,29471931,24733676
781,24733676,31672283,24733676
782,24733676,29128549,24733676
783,24733676,29088586,24733676
784,24733676,29167336,24733676
785,24733676,28928492,24733676
786,24733676,29383947,24733676
787,24733676,29189203,24733676
788,24733676,28892546,24733676
789,24733676,29218453,24733676
790,24733676,28858083,24733676
791,24733676,28965419,24733676
792,24733676,29165907,24733676
793,24733676,28833562,24733676
794,24733676,28780673,24733676
795,24733676,29076074,24733676
796,24733676,29465591,24733676
797,24733676,29357868,24733676
798,24733676,28945223,24733676
799,24733676,29460505,24733676
800,24733676,28903323,24733676
801,24733676,29208189,24733676
802,24733676,29252837,24733676
803,24733676,29052331,24733676
804,24733676,29132699,24733676
805,24733676,28948752,24733676
806,24733676,29692826,24733676
807,24733676,29379453,24733676
808,24729815,29289182,24733676
809,24729815,29519102,24729815
810,24729815,28965848,24729815
811,24729815,29275874,24729815
812,24729815,29191572,24729815
813,24729815,28953634,24729815
814,24729815,29484807,24729815
815,24729815,28781649,24729815
816,24729815,29356186,24729815
817,24729815,29461596,24729815
818,24729815,28888214,24729815
819,24729815,29131788,24729815
820,24729815,29690439,24729815
821,24729815,29433369,24729815
822,24729815,29762265,24729815
823,24729815,30004901,24729815
824,24729815,29158397,24729815
825,24729815,30534396,24729815
826,24729815,29375348,24729815
827,24729815,28892804,24729815
828,24729815,29231752,24729815
829,24729815,29383081,24729815
830,24729815,29371089,24729815
831,24729815,29789708,24729815
832,24729815,29409875,24729815
833,24729815,29486616,24729815
834,24729815,29353719,24729815
835,24729815,29525383,24729815
836,24729815,29286254,24729815
837,24729815,30040024,24729815
838,24729815,29455207,24729815
839,24729815,29315967,24729815
840,24729815,29758005,24729815
841,24729815,29895324,24729815
842,24729815,29235447,24729815
843,24727343,29657117,24729815
844,24729815,29400983,24727343
845,24727343,29310162,24727343
846,24729815,29054922,24727343
847,24727343,28657405,24727343
848,24727343,29230124,24727343
849,24727343,29163816,24727343
850,24727343,29379213,24727343
851,24727343,29131306,24727343
852,24727343,29348901,24727343
853,24727343,29066524,24727343
854,24727343,29059664,24727343
855,24727343,29060413,24727343
856,24727343,28900380,24727343
857,24727343,29263591,24727343
858,24727343,29483231,24727343
859,24727343,29198292,24727343
860,24727343,29366580,24727343
861,24727343,28966705,24727343
862,24727343,28953475,24727343
863,24727343,29402122,24727343
864,24727343,29675696,24727343
865,24727343,29240464,24727343
866,24727343,29154781,24727343
867,24727343,29384411,24727343
868,24727343,29172736,24727343
869,24727343,29425927,24727343
870,24727343,29311139,24727343
871,24727343,29354729,24727343
872,24727343,29555373,24727343
873,24727343,29486177,24727343
874,24727343,29651735,24727343
875,24727343,29327731,24727343
876,24727343,28918685,24727343
877,24727343,29427664,24727343
878,24727343,29090346,24727343
879,24727343,29470492,24727343
880,24727343,29219773,24727343
881,24727343,29058987,24727343
882,24727343,28679511,24727343
883,24724871,29982123,24727343
884,24727343,29190160,24724871
885,24724871,29161978,24724871
886,24727343,29227302,24724871
887,24724871,30130711,24724871
888,24724871,29043629,24724871
889,24724871,29041268,24724871
890,24724871,29366822,24724871
891,24724871,29660709,24724871
892,24724871,29481967,24724871
893,24724871,29200687,24724871
894,24724871,29691324,24724871
895,24724871,29480624,24724871
896,24724871,29262439,24724871
897,24724871,29209980,24724871
898,24723343,29396842,24724871
899,24705882,29083808,24723343
900,24724871,28951051,24705882
901,24723343,29220311,24705882
902,24705882,29408911,24705882
903,24724871,28906649,24705882
904,24705882,29579276,24705882
905,24723343,29114939,24705882
906,24705882,29510770,24705882
907,24705882,29666131,24705882
908,24705882,29166089,24705882
909,24705882,28919893,24705882
910,24705882,29003714,24705882
911,24705882,29082454,24705882
912,24705882,29085040,24705882
913,24705882,29105653,24705882
914,24705882,29390135,24705882
915,24705882,29287351,24705882
916,24705882,29172916,24705882
917,24705882,28803582,24705882
918,24705882,28764889,24705882
919,24705882,29143321,24705882
920,24696690,29048706,24705882
921,24705882,29428068,24696690
922,24705882,29534080,24696690
923,24705882,29262643,24696690
924,24705882,29027825,24696690
925,24705882,29454002,24696690
926,24705882,29439726,24696690
927,24696690,29042704,24696690
928,24705882,29245505,24696690
929,24705882,29528200,24696690
930,24690625,29601804,24696690
931,24690625,29236295,24690625
932,24696690,29272156,24690625
933,24705882,28690638,24690625
934,24696690,29375162,24690625
935,24690625,29279461,24690625
936,24690625,29330437,24690625
937,24690625,29090180,24690625
938,24690625,29516232,24690625
939,24690625,29404010,24690625
